timestamp,time,T_Block2_CorridorX2f,T_Block1_OfficeXSEX1f,Electricity,DistrictCooling,T_Block1_CorridorX1f,T_Block2_OfficeXNWX2f,T_Block1_OfficeXSWX1f,DNI,Wind_Direction,DistrictHeating,T_Block2_OfficeXNEX2f,T_Block2_OfficeXSEX2f,T_Block2_OfficeXSWX2f,T_Block1_OfficeXNWX1f,Wind_Speed,T_Block1_OfficeXNEX1f,T_out,reward
1994-10-01 10:00:00,23623200.0,26.00000000000004,25.99999999997319,27973349.52588489,25204572.31422036,26.00000000000006,25.9999701324028,25.9999999999732,323.0,50.0,0.0,25.9999701324028,25.99999999997397,25.99999999997397,25.99999776121435,2.9,25.99999776121435,22.6,-1
1994-10-01 11:00:00,23626800.0,26.0,25.99999999999494,27973349.52588489,32732890.40030369,26.00000000000001,25.99999475200071,25.99999999999493,315.0,55.0,0.0,25.9999947520007,25.99999999999509,25.99999999999509,25.99999960729793,4.2,25.99999960729793,24.0,-1
1994-10-01 12:00:00,23630400.0,26.0,25.99999999999904,27973349.52588489,40187351.97018051,26.0,25.99999909049018,25.99999999999904,192.0,87.0,0.0,25.99999909049018,25.99999999999906,25.99999999999906,25.99999993175956,2.9,25.99999993175955,24.8,-1
1994-10-01 13:00:00,23634000.0,26.0,25.99999999999982,27973349.52588489,43932541.73071082,26.0,25.99999984415545,25.99999999999982,353.0,103.0,0.0,25.99999984415545,25.99999999999982,25.99999999999982,25.99999998823096,2.9,25.99999998823096,25.6,-1
1994-10-01 14:00:00,23637600.0,26.0,25.99999999999997,27973349.52588489,46896824.51413485,26.0,25.99999997350314,25.99999999999997,316.0,83.0,0.0,25.99999997350315,25.99999999999996,25.99999999999996,25.99999999798007,2.5,25.99999999798007,26.0,-1
1994-10-01 15:00:00,23641200.0,26.0,26.0,27973349.52588489,49765405.54039796,26.0,25.99999999551788,25.99999999999999,387.0,59.0,0.0,25.99999999551788,25.99999999999999,25.99999999999999,25.99999999965431,2.8,25.9999999996543,26.0,-1
1994-10-01 16:00:00,23644800.0,26.0,26.0,27973349.52588489,50053664.12656516,26.0,25.99999999924242,26.0,300.0,318.0,0.0,25.99999999924243,26.0,25.99999999999999,25.99999999994079,1.6,25.99999999994079,25.4,-1
1994-10-01 17:00:00,23648400.0,26.0,26.00000000000001,27973349.52588489,46505306.1114696,26.0,25.9999999998714,26.0,94.0,86.0,0.0,25.9999999998714,26.0,26.0,25.99999999998981,1.6,25.99999999998981,24.3,-1
1994-10-01 18:00:00,23652000.0,26.0,26.0,31662571.82807842,41660879.28804558,26.0,25.99999999997873,25.99999999999999,0.0,132.0,0.0,25.99999999997873,26.0,26.0,25.99999999999829,1.2,25.99999999999829,23.0,-1
1994-10-01 19:00:00,23655600.0,28.00250652823069,28.74656457299854,337933277.0353956,289689132.1826072,27.95841644335523,28.30880570326589,28.74656457299494,0.0,162.0,0.0,28.30880570327081,28.74129465051534,28.74129465051317,28.25870472821127,0.7,28.25870472821295,22.1,-1
1994-10-01 20:00:00,23659200.0,27.28238793124016,27.7987264239589,48812544.0,0.0,27.20749469628053,27.28100325162815,27.7987264239542,0.0,185.0,0.0,27.28100325163543,27.80814461134014,27.8081446113374,27.18558459431438,0.3,27.18558459431741,21.3,-1
